"","pfCode","yr","period","periodDesc","aggrLevel","IsLeaf","rgCode","rgDesc","rtCode","rtTitle","rt3ISO","ptCode","ptTitle","pt3ISO","ptCode2","ptTitle2","pt3ISO2","cstCode","cstDesc","motCode","motDesc","cmdCode","cmdDescE","qtCode","qtDesc","qtAltCode","qtAltDesc","TradeQuantity","AltQuantity","NetWeight","GrossWeight","TradeValue","CIFValue","FOBValue","estCode"
"92","H5","2017",2017-01-01,"2017","6","1","2","Export","104","Myanmar","MMR","0","World","WLD",NA,"","","","","","","854370","Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter, n.e.c. in heading no. 8543","5","Number of items",NA,"","50",NA,"890",NA,95354,NA,NA,"4"
"93","H5","2017",2017-01-01,"2017","6","1","2","Export","100","Bulgaria","BGR","0","World","WLD",NA,"","","","","","","854390","Electrical machines and apparatus; parts of the electrical goods of heading no. 8543","8","Weight in kilograms",NA,"","220897",NA,"220897",NA,8315042,NA,NA,"6"
"94","H5","2017",2017-01-01,"2017","6","1","2","Export","100","Bulgaria","BGR","0","World","WLD",NA,"","","","","","","903082","Instruments and apparatus; for measuring or checking semiconductor wafers or devices","1","No Quantity",NA,"","0",NA,"15007",NA,7262796,NA,NA,"2"
"95","H5","2017",2017-01-01,"2017","6","1","2","Export","124","Canada","CAN","0","World","WLD",NA,"","","","","","","281111","Hydrogen fluoride (hydrofluoric acid)","8","Weight in kilograms",NA,"","751919",NA,"751919",NA,1332897,NA,NA,"0"
"96","H5","2017",2017-01-01,"2017","6","1","2","Export","124","Canada","CAN","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","1","No Quantity",NA,"","0",NA,"0",NA,14236517,NA,NA,"6"
"97","H5","2017",2017-01-01,"2017","6","1","2","Export","112","Belarus","BLR","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","32336",NA,"32336",NA,27400,NA,NA,"0"
"98","H5","2017",2017-01-01,"2017","6","1","2","Export","124","Canada","CAN","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","1","No Quantity",NA,"","0",NA,"0",NA,31384256,NA,NA,"6"
"99","H5","2017",2017-01-01,"2017","6","1","2","Export","112","Belarus","BLR","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","371567",NA,"371567",NA,866200,NA,NA,"6"
"100","H5","2017",2017-01-01,"2017","6","1","2","Export","124","Canada","CAN","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","1","No Quantity",NA,"","0",NA,"0",NA,17926723,NA,NA,"6"
"101","H5","2017",2017-01-01,"2017","6","1","2","Export","112","Belarus","BLR","0","World","WLD",NA,"","","","","","","848071","Moulds; for rubber or plastics, injection or compression types","8","Weight in kilograms",NA,"","330090",NA,"330090",NA,5480500,NA,NA,"0"
"102","H5","2017",2017-01-01,"2017","6","1","2","Export","116","Cambodia","KHM","0","World","WLD",NA,"","","","","","","848071","Moulds; for rubber or plastics, injection or compression types","8","Weight in kilograms",NA,"","2073",NA,"2073",NA,106782,NA,NA,"6"
"103","H5","2017",2017-01-01,"2017","4","0","2","Export","112","Belarus","BLR","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"16273",NA,3246500,NA,NA,"0"
"104","H5","2017",2017-01-01,"2017","6","1","2","Export","112","Belarus","BLR","0","World","WLD",NA,"","","","","","","854370","Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter, n.e.c. in heading no. 8543","5","Number of items",NA,"","6306257",NA,"502537",NA,2424600,NA,NA,"4"
"105","H5","2017",2017-01-01,"2017","6","1","2","Export","116","Cambodia","KHM","0","World","WLD",NA,"","","","","","","854370","Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter, n.e.c. in heading no. 8543","1","No Quantity",NA,"","0",NA,"30998",NA,3869822,NA,NA,"6"
"106","H5","2017",2017-01-01,"2017","6","1","2","Export","112","Belarus","BLR","0","World","WLD",NA,"","","","","","","854390","Electrical machines and apparatus; parts of the electrical goods of heading no. 8543","8","Weight in kilograms",NA,"","9018",NA,"9018",NA,445600,NA,NA,"6"
"107","H5","2017",2017-01-01,"2017","6","1","2","Export","116","Cambodia","KHM","0","World","WLD",NA,"","","","","","","854390","Electrical machines and apparatus; parts of the electrical goods of heading no. 8543","8","Weight in kilograms",NA,"","5328",NA,"5328",NA,746026,NA,NA,"6"
"108","H5","2017",2017-01-01,"2017","6","1","2","Export","112","Belarus","BLR","0","World","WLD",NA,"","","","","","","903082","Instruments and apparatus; for measuring or checking semiconductor wafers or devices","5","Number of items",NA,"","17",NA,"4805",NA,1327600,NA,NA,"0"
"109","H5","2017",2017-01-01,"2017","6","1","2","Export","112","Belarus","BLR","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","5","Number of items",NA,"","1",NA,"1184",NA,1341000,NA,NA,"0"
"110","H5","2017",2017-01-01,"2017","6","1","2","Export","116","Cambodia","KHM","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"0",NA,246,NA,NA,"6"
"111","H5","2017",2017-01-01,"2017","6","1","2","Export","144","Sri Lanka","LKA","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","2994",NA,"2994",NA,14974,NA,NA,"0"
"112","H5","2017",2017-01-01,"2017","6","1","2","Export","144","Sri Lanka","LKA","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","240",NA,"240",NA,391,NA,NA,"0"
"113","H5","2017",2017-01-01,"2017","6","1","2","Export","144","Sri Lanka","LKA","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","8129",NA,"8129",NA,84707,NA,NA,"0"
"114","H5","2017",2017-01-01,"2017","6","1","2","Export","124","Canada","CAN","0","World","WLD",NA,"","","","","","","848071","Moulds; for rubber or plastics, injection or compression types","1","No Quantity",NA,"","0",NA,"0",NA,1106849775,NA,NA,"6"
"115","H5","2017",2017-01-01,"2017","6","1","2","Export","144","Sri Lanka","LKA","0","World","WLD",NA,"","","","","","","848071","Moulds; for rubber or plastics, injection or compression types","8","Weight in kilograms",NA,"","100382",NA,"100382",NA,1717259,NA,NA,"0"
"116","H5","2017",2017-01-01,"2017","4","0","2","Export","124","Canada","CAN","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,NA,NA,15616033,NA,NA,"6"
"117","H5","2017",2017-01-01,"2017","4","0","2","Export","144","Sri Lanka","LKA","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"4352",NA,1388939,NA,NA,"4"
"118","H5","2017",2017-01-01,"2017","6","1","2","Export","124","Canada","CAN","0","World","WLD",NA,"","","","","","","854370","Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter, n.e.c. in heading no. 8543","1","No Quantity",NA,"","0",NA,"0",NA,612190087,NA,NA,"4"
"119","H5","2017",2017-01-01,"2017","6","1","2","Export","144","Sri Lanka","LKA","0","World","WLD",NA,"","","","","","","854370","Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter, n.e.c. in heading no. 8543","5","Number of items",NA,"","18512",NA,"0",NA,231121,NA,NA,"4"
"120","H5","2017",2017-01-01,"2017","6","1","2","Export","124","Canada","CAN","0","World","WLD",NA,"","","","","","","854390","Electrical machines and apparatus; parts of the electrical goods of heading no. 8543","1","No Quantity",NA,"","0",NA,"0",NA,69973361,NA,NA,"6"
"121","H5","2017",2017-01-01,"2017","6","1","2","Export","144","Sri Lanka","LKA","0","World","WLD",NA,"","","","","","","854390","Electrical machines and apparatus; parts of the electrical goods of heading no. 8543","8","Weight in kilograms",NA,"","818",NA,"818",NA,179856,NA,NA,"0"
"122","H5","2017",2017-01-01,"2017","6","1","2","Export","124","Canada","CAN","0","World","WLD",NA,"","","","","","","903082","Instruments and apparatus; for measuring or checking semiconductor wafers or devices","1","No Quantity",NA,"","0",NA,NA,NA,16346851,NA,NA,"4"
"123","H5","2017",2017-01-01,"2017","6","1","2","Export","144","Sri Lanka","LKA","0","World","WLD",NA,"","","","","","","903082","Instruments and apparatus; for measuring or checking semiconductor wafers or devices","5","Number of items",NA,"","3",NA,"0",NA,7212,NA,NA,"0"
"124","H5","2017",2017-01-01,"2017","6","1","2","Export","124","Canada","CAN","0","World","WLD",NA,"","","","","","","903141","Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90","1","No Quantity",NA,"","0",NA,"0",NA,6532165,NA,NA,"4"
"125","H5","2017",2017-01-01,"2017","6","1","2","Export","152","Chile","CHL","0","World","WLD",NA,"","","","","","","281111","Hydrogen fluoride (hydrofluoric acid)","8","Weight in kilograms",NA,"","159",NA,"159",NA,2410,NA,NA,"0"
"126","H5","2017",2017-01-01,"2017","6","1","2","Export","156","China","CHN","0","World","WLD",NA,"","","","","","","281111","Hydrogen fluoride (hydrofluoric acid)","8","Weight in kilograms",NA,"","252721741",NA,"252721741",NA,338330085,NA,NA,"0"
"127","H5","2017",2017-01-01,"2017","6","1","2","Export","152","Chile","CHL","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","10087",NA,"10087",NA,234268,NA,NA,"6"
"128","H5","2017",2017-01-01,"2017","6","1","2","Export","156","China","CHN","0","World","WLD",NA,"","","","","","","370790","Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use","8","Weight in kilograms",NA,"","84568872",NA,"84568872",NA,272717690,NA,NA,"6"
"129","H5","2017",2017-01-01,"2017","6","1","2","Export","152","Chile","CHL","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","75261",NA,"75261",NA,170480,NA,NA,"0"
"130","H5","2017",2017-01-01,"2017","6","1","2","Export","156","China","CHN","0","World","WLD",NA,"","","","","","","391190","Polysulphides, polysulphones and similar products of chemical synthesis n.e.c. in chapter 39; in primary forms","8","Weight in kilograms",NA,"","81728301",NA,"81728301",NA,341165559,NA,NA,"6"
"131","H5","2017",2017-01-01,"2017","6","1","2","Export","152","Chile","CHL","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","16635",NA,"16635",NA,105845,NA,NA,"6"
"132","H5","2017",2017-01-01,"2017","6","1","2","Export","156","China","CHN","0","World","WLD",NA,"","","","","","","392099","Plastics; plates, sheets, film, foil and strip (not self-adhesive), of plastics n.e.c. in heading no. 3920, non-cellular and not reinforced, laminated, supported or similarly combined with other materials","8","Weight in kilograms",NA,"","132565923",NA,"132565923",NA,632547024,NA,NA,"6"
"133","H5","2017",2017-01-01,"2017","6","1","2","Export","152","Chile","CHL","0","World","WLD",NA,"","","","","","","848071","Moulds; for rubber or plastics, injection or compression types","8","Weight in kilograms",NA,"","546767",NA,"546767",NA,1389423,NA,NA,"6"
"134","H5","2017",2017-01-01,"2017","4","0","2","Export","152","Chile","CHL","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"1781",NA,111286,NA,NA,"6"
"135","H5","2017",2017-01-01,"2017","6","1","2","Export","152","Chile","CHL","0","World","WLD",NA,"","","","","","","854370","Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter, n.e.c. in heading no. 8543","5","Number of items",NA,"","338614",NA,"53141",NA,6634058,NA,NA,"4"
