Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,6,1,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,260,,,,35536,,5066362,,,0
H5,2017,2017,2017,6,1,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,4,,,,1482,,56580,,,0
H5,2017,2017,2017,6,1,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,6,,,,218,,49079,,,4
H5,2017,2017,2017,6,1,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,2041,,60599,,,2
H5,2017,2017,2017,6,1,2,Export,591,Panama,PAN,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,2037,,54895,,,2
H5,2017,2017,2017,6,1,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,18193,,1299308,,,2
H5,2017,2017,2017,6,1,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,28247,,3286465,,,2
H5,2017,2017,2017,6,1,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,315369,,12146118,,,6
H5,2017,2017,2017,6,1,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,10984,,834516,,,6
H5,2017,2017,2017,6,1,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,38866,,1110835,,,6
H5,2017,2017,2017,6,1,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,105,,30529,,,6
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,2006,,,,331459,,37646150,,,0
H5,2017,2017,2017,6,1,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,49329,,4565107,,,6
H5,2017,2017,2017,6,1,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,3446,,4571,,,2
H5,2017,2017,2017,6,1,1,Import,699,India,IND,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,1602,,,,102833,,23082854,,,4
H5,2017,2017,2017,6,1,2,Export,699,India,IND,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,1597,,391673,,,6
H5,2017,2017,2017,6,1,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,3405,,1390049,,,6
H5,2017,2017,2017,6,1,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,77300,,1047555,,,2
H5,2017,2017,2017,6,1,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,27125,,1266616,,,2
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,1100,,9410,,,2
H5,2017,2017,2017,6,1,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,9689,,,,,,355888,,,0
H5,2017,2017,2017,6,1,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,216,,50422,,,6
H5,2017,2017,2017,6,1,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,73322,,1578519,,,0
H5,2017,2017,2017,6,1,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,61780,,2732448,,,0
H5,2017,2017,2017,6,1,1,Import,729,Sudan,SDN,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,40,,9098,,,6
H5,2017,2017,2017,6,1,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,72,,114,,,0
H5,2017,2017,2017,6,1,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,46599,,10622651,,,6
H5,2017,2017,2017,6,1,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,12055,,4814125,,,6
H5,2017,2017,2017,6,1,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,396,,,,144329,,23958762,,,0
H5,2017,2017,2017,6,1,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,941,,,,600428,,183613064,,,4
H5,2017,2017,2017,6,1,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,49924,,,,1476901,,63754566,,,6
H5,2017,2017,2017,6,1,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,3399,,,,193757,,11262729,,,6
H5,2017,2017,2017,6,1,4,Re-Import,764,Thailand,THA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,14,,,,115,,3129,,,0
H5,2017,2017,2017,6,1,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,234610,,16041439,,,2
H5,2017,2017,2017,6,1,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,3679,,47300,,,2
H5,2017,2017,2017,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,486242,,62564309,,,6
H5,2017,2017,2017,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,0,,276867528,,,6
H5,2017,2017,2017,6,1,3,Re-Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,0,,52730,,,0
H5,2017,2017,2017,6,1,4,Re-Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,2678,,441827,,,2
H5,2017,2017,2017,6,1,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,44,,5,,,2
H5,2017,2017,2017,6,1,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,1,No Quantity,0,,,,164,,27689,,,2
H5,2017,2017,2017,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,383378,,,,15982371,,3462146527,,,6
H5,2017,2017,2017,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,40856,,,,0,,12489733848,,,4
H5,2017,2017,2017,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,10624,,,,0,,308295377,,,0
H5,2017,2017,2017,6,1,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,5,Number of items,2,,,,14,,25727,,,0
H5,2017,2017,2017,6,1,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,1,No Quantity,0,,,,740,,211072,,,2
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,5,Number of items,673,,,,1495,,711939,,,4
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,5,Number of items,218,,,,,,243596,,,6
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,1,No Quantity,0,,,,32335,,18344904,,,6
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,1,No Quantity,0,,,,8277,,3763508,,,6
H5,2017,2017,2017,6,1,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,5,Number of items,17,,,,47,,4878,,,0
H5,2017,2017,2017,6,1,2,Export,48,Bahrain,BHR,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,5,Number of items,120,,,,45,,1887,,,0
H5,2017,2017,2017,6,1,3,Re-Export,48,Bahrain,BHR,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,5,Number of items,120,,,,45,,1887,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,5,Number of items,22,,,,5,,1119,,,0
H5,2017,2017,2017,6,1,2,Export,51,Armenia,ARM,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,5,Number of items,15,,,,1973,,843461,,,0
H5,2017,2017,2017,6,1,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,1,No Quantity,0,,,,32073,,9129914,,,2
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,1,No Quantity,0,,,,5413,,1553895,,,6
H5,2017,2017,2017,6,1,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,5,Number of items,837,,,,675,,48195,,,0
H5,2017,2017,2017,6,1,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,1,No Quantity,0,,,,60,,21235,,,2
H5,2017,2017,2017,6,1,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,5,Number of items,6487,,,,55320,,13844320,,,4
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,5,Number of items,3,,,,,,5463,,,4
H5,2017,2017,2017,6,1,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,1,No Quantity,0,,,,40,,21371,,,6
H5,2017,2017,2017,6,1,2,Export,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,5,Number of items,2,,,,,,3155,,,4
H5,2017,2017,2017,6,1,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,1,No Quantity,0,,,,7777,,690752,,,6
H5,2017,2017,2017,6,1,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices,1,No Quantity,0,,,,15007,,7262796,,,2
